filename,year,month,day,buurt,change_flag,seq_index,seq_index_old,degree,direction
ATM_square_equirectangular_boom/Zuidoostkwadrant_Indische_buurt/lon_4941490345788773_lat_5235856962107115_radius_1_d0_l/20210602TMX7316010203-002152pano_0000_005719_4.94149112683257_52.3585659699289.jpg,2021,6,2,Zuidoostkwadrant_Indische_buurt,0,lon_4941490345788773_lat_5235856962107115_radius_1_d0_l,lon_4941490345788773_lat_5235856962107115_radius_1,0,l
ATM_square_equirectangular_boom/Zuidoostkwadrant_Indische_buurt/lon_4941490345788773_lat_5235856962107115_radius_1_d0_l/20221230TMX7316010203-002904pano_0002_000021_4.94147773991434_52.3585738766829.jpg,2022,12,30,Zuidoostkwadrant_Indische_buurt,1,lon_4941490345788773_lat_5235856962107115_radius_1_d0_l,lon_4941490345788773_lat_5235856962107115_radius_1,0,l
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_50135620369504235_lat_523479708021236_radius_1_d0_f/20160606TMX7315120208-000068pano_0005_001449_5.01357178437661_52.3479707339356.jpg,2016,6,6,Haveneiland_Oost,0,lon_50135620369504235_lat_523479708021236_radius_1_d0_f,lon_50135620369504235_lat_523479708021236_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_50135620369504235_lat_523479708021236_radius_1_d0_f/20171130TMX7316010203-000503pano_0000_000889_5.01355468385515_52.3479735144931.jpg,2017,11,30,Haveneiland_Oost,0,lon_50135620369504235_lat_523479708021236_radius_1_d0_f,lon_50135620369504235_lat_523479708021236_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_50135620369504235_lat_523479708021236_radius_1_d0_f/20180517TMX7316010203-000741pano_0000_002958_5.01356185905994_52.3479681606602.jpg,2018,5,17,Haveneiland_Oost,1,lon_50135620369504235_lat_523479708021236_radius_1_d0_f,lon_50135620369504235_lat_523479708021236_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_50135620369504235_lat_523479708021236_radius_1_d0_f/20200622TMX7316010203-001754pano_0000_005765_5.01356403036591_52.3479634776924.jpg,2020,6,22,Haveneiland_Oost,0,lon_50135620369504235_lat_523479708021236_radius_1_d0_f,lon_50135620369504235_lat_523479708021236_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_50135620369504235_lat_523479708021236_radius_1_d0_f/20210915TMX7316010203-002311pano_0004_001806_5.01355782709451_52.3479781238367.jpg,2021,9,15,Haveneiland_Oost,1,lon_50135620369504235_lat_523479708021236_radius_1_d0_f,lon_50135620369504235_lat_523479708021236_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_50135620369504235_lat_523479708021236_radius_1_d0_f/20220513TMX7316010203-002580pano_0001_000039_5.01355617301372_52.3479702860589.jpg,2022,5,13,Haveneiland_Oost,0,lon_50135620369504235_lat_523479708021236_radius_1_d0_f,lon_50135620369504235_lat_523479708021236_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_501312337144626_lat_52347207138881295_radius_1_d0_r/20160606TMX7315120208-000068pano_0005_001535_5.01312252054246_52.3472080489129.jpg,2016,6,6,Haveneiland_Oost,0,lon_501312337144626_lat_52347207138881295_radius_1_d0_r,lon_501312337144626_lat_52347207138881295_radius_1,0,r
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_501312337144626_lat_52347207138881295_radius_1_d0_r/20171130TMX7316010203-000503pano_0000_000928_5.01311700662713_52.3472102537162.jpg,2017,11,30,Haveneiland_Oost,1,lon_501312337144626_lat_52347207138881295_radius_1_d0_r,lon_501312337144626_lat_52347207138881295_radius_1,0,r
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_501312337144626_lat_52347207138881295_radius_1_d0_r/20190517TMX7316010203-001192pano_0001_001652_5.01313058716919_52.3472031140148.jpg,2019,5,17,Haveneiland_Oost,0,lon_501312337144626_lat_52347207138881295_radius_1_d0_r,lon_501312337144626_lat_52347207138881295_radius_1,0,r
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_5011629410707225_lat_52346354980040275_radius_1_d0_f/20170403TMX7316010203-000241pano_0000_002043_5.01162482278765_52.3463528729292.jpg,2017,4,3,Haveneiland_Oost,0,lon_5011629410707225_lat_52346354980040275_radius_1_d0_f,lon_5011629410707225_lat_52346354980040275_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_5011629410707225_lat_52346354980040275_radius_1_d0_f/20180517TMX7316010203-000741pano_0000_002508_5.01163486347477_52.3463591361645.jpg,2018,5,17,Haveneiland_Oost,1,lon_5011629410707225_lat_52346354980040275_radius_1_d0_f,lon_5011629410707225_lat_52346354980040275_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_5011629410707225_lat_52346354980040275_radius_1_d0_f/20200622TMX7316010203-001754pano_0000_005935_5.011630193087_52.3463627796838.jpg,2020,6,22,Haveneiland_Oost,0,lon_5011629410707225_lat_52346354980040275_radius_1_d0_f,lon_5011629410707225_lat_52346354980040275_radius_1,0,f
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_5011629410707225_lat_52346354980040275_radius_1_d0_r/20170403TMX7316010203-000241pano_0000_002043_5.01162482278765_52.3463528729292.jpg,2017,4,3,Haveneiland_Oost,0,lon_5011629410707225_lat_52346354980040275_radius_1_d0_r,lon_5011629410707225_lat_52346354980040275_radius_1,0,r
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_5011629410707225_lat_52346354980040275_radius_1_d0_r/20180517TMX7316010203-000741pano_0000_002508_5.01163486347477_52.3463591361645.jpg,2018,5,17,Haveneiland_Oost,1,lon_5011629410707225_lat_52346354980040275_radius_1_d0_r,lon_5011629410707225_lat_52346354980040275_radius_1,0,r
ATM_square_equirectangular_boom/Haveneiland_Oost/lon_5011629410707225_lat_52346354980040275_radius_1_d0_r/20200622TMX7316010203-001754pano_0000_005935_5.011630193087_52.3463627796838.jpg,2020,6,22,Haveneiland_Oost,0,lon_5011629410707225_lat_52346354980040275_radius_1_d0_r,lon_5011629410707225_lat_52346354980040275_radius_1,0,r
ATM_square_equirectangular_boom/Medisch_Centrum_Slotervaart/lon_4827409782405099_lat_5234812665912173_radius_1_d0_b/20180622TMX7316010203-000803pano_0001_002470_4.82741003782855_52.3481326772896.jpg,2018,6,22,Medisch_Centrum_Slotervaart,0,lon_4827409782405099_lat_5234812665912173_radius_1_d0_b,lon_4827409782405099_lat_5234812665912173_radius_1,0,b
ATM_square_equirectangular_boom/Medisch_Centrum_Slotervaart/lon_4827409782405099_lat_5234812665912173_radius_1_d0_b/20190117TMX7316010203-001060pano_0008_000127_4.82740812408345_52.3481334668725.jpg,2019,1,17,Medisch_Centrum_Slotervaart,0,lon_4827409782405099_lat_5234812665912173_radius_1_d0_b,lon_4827409782405099_lat_5234812665912173_radius_1,0,b
ATM_square_equirectangular_boom/Medisch_Centrum_Slotervaart/lon_4827409782405099_lat_5234812665912173_radius_1_d0_b/20200506TMX7316010203-001690pano_0000_000771_4.82740700014952_52.348121250066.jpg,2020,5,6,Medisch_Centrum_Slotervaart,0,lon_4827409782405099_lat_5234812665912173_radius_1_d0_b,lon_4827409782405099_lat_5234812665912173_radius_1,0,b
ATM_square_equirectangular_boom/Medisch_Centrum_Slotervaart/lon_4827409782405099_lat_5234812665912173_radius_1_d0_b/20200827TMX7316010203-001894pano_0000_000415_4.82740858307491_52.3481278062863.jpg,2020,8,27,Medisch_Centrum_Slotervaart,0,lon_4827409782405099_lat_5234812665912173_radius_1_d0_b,lon_4827409782405099_lat_5234812665912173_radius_1,0,b
ATM_square_equirectangular_boom/Medisch_Centrum_Slotervaart/lon_4827409782405099_lat_5234812665912173_radius_1_d0_b/20220629TMX7316010203-002649pano_0003_000326_4.82740785485322_52.3481354904371.jpg,2022,6,29,Medisch_Centrum_Slotervaart,1,lon_4827409782405099_lat_5234812665912173_radius_1_d0_b,lon_4827409782405099_lat_5234812665912173_radius_1,0,b
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_f/20160810TMX7316010203-000055pano_0001_000183_4.84026127476975_52.3639095350693.jpg,2016,8,10,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_f,lon_4840254039411892_lat_5236391181824795_radius_1,0,f
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_f/20161010TMX7316010203-000154pano_0000_006006_4.84024650843303_52.3639140754149.jpg,2016,10,10,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_f,lon_4840254039411892_lat_5236391181824795_radius_1,0,f
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_f/20180704TMX7316010203-000825pano_0000_003233_4.84024497664823_52.3639130230206.jpg,2018,7,4,Overtoomse_veld_Zuid,1,lon_4840254039411892_lat_5236391181824795_radius_1_d0_f,lon_4840254039411892_lat_5236391181824795_radius_1,0,f
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_f/20200508TMX7316010203-001698pano_0001_001856_4.84025743740042_52.3639085760138.jpg,2020,5,8,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_f,lon_4840254039411892_lat_5236391181824795_radius_1,0,f
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_f/20210409TMX7316010203-002083pano_0000_004969_4.84025330373113_52.3639100656708.jpg,2021,4,9,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_f,lon_4840254039411892_lat_5236391181824795_radius_1,0,f
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_l/20160810TMX7316010203-000055pano_0001_000183_4.84026127476975_52.3639095350693.jpg,2016,8,10,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_l,lon_4840254039411892_lat_5236391181824795_radius_1,0,l
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_l/20161010TMX7316010203-000154pano_0000_006006_4.84024650843303_52.3639140754149.jpg,2016,10,10,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_l,lon_4840254039411892_lat_5236391181824795_radius_1,0,l
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_l/20180704TMX7316010203-000825pano_0000_003233_4.84024497664823_52.3639130230206.jpg,2018,7,4,Overtoomse_veld_Zuid,1,lon_4840254039411892_lat_5236391181824795_radius_1_d0_l,lon_4840254039411892_lat_5236391181824795_radius_1,0,l
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_l/20200508TMX7316010203-001698pano_0001_001856_4.84025743740042_52.3639085760138.jpg,2020,5,8,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_l,lon_4840254039411892_lat_5236391181824795_radius_1,0,l
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_l/20210409TMX7316010203-002083pano_0000_004969_4.84025330373113_52.3639100656708.jpg,2021,4,9,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_l,lon_4840254039411892_lat_5236391181824795_radius_1,0,l
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_b/20160810TMX7316010203-000055pano_0001_000183_4.84026127476975_52.3639095350693.jpg,2016,8,10,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_b,lon_4840254039411892_lat_5236391181824795_radius_1,0,b
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_b/20161010TMX7316010203-000154pano_0000_006006_4.84024650843303_52.3639140754149.jpg,2016,10,10,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_b,lon_4840254039411892_lat_5236391181824795_radius_1,0,b
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_b/20180704TMX7316010203-000825pano_0000_003233_4.84024497664823_52.3639130230206.jpg,2018,7,4,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_b,lon_4840254039411892_lat_5236391181824795_radius_1,0,b
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_b/20200508TMX7316010203-001698pano_0001_001856_4.84025743740042_52.3639085760138.jpg,2020,5,8,Overtoomse_veld_Zuid,1,lon_4840254039411892_lat_5236391181824795_radius_1_d0_b,lon_4840254039411892_lat_5236391181824795_radius_1,0,b
ATM_square_equirectangular_boom/Overtoomse_veld_Zuid/lon_4840254039411892_lat_5236391181824795_radius_1_d0_b/20210409TMX7316010203-002083pano_0000_004969_4.84025330373113_52.3639100656708.jpg,2021,4,9,Overtoomse_veld_Zuid,0,lon_4840254039411892_lat_5236391181824795_radius_1_d0_b,lon_4840254039411892_lat_5236391181824795_radius_1,0,b
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_r/20160804TMX7316060226-000013pano_0001_000768_4.87244200870206_52.3416623163889.jpg,2016,8,4,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_r,lon_4872441596549759_lat_5234165927843134_radius_1,0,r
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_r/20190506TMX7316010203-001163pano_0000_001727_4.87244035126426_52.3416606602198.jpg,2019,5,6,Prinses_Irenebuurt,1,lon_4872441596549759_lat_5234165927843134_radius_1_d0_r,lon_4872441596549759_lat_5234165927843134_radius_1,0,r
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_r/20200827TMX7316010203-001894pano_0000_003086_4.87244242968296_52.3416548586853.jpg,2020,8,27,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_r,lon_4872441596549759_lat_5234165927843134_radius_1,0,r
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_r/20220324TMX7316010203-002476pano_0001_001272_4.87244198454462_52.3416588818313.jpg,2022,3,24,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_r,lon_4872441596549759_lat_5234165927843134_radius_1,0,r
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_r/20230105TMX7316010203-002918pano_0013_000049_4.87244589285895_52.3416534735958.jpg,2023,1,5,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_r,lon_4872441596549759_lat_5234165927843134_radius_1,0,r
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_b/20160804TMX7316060226-000013pano_0001_000768_4.87244200870206_52.3416623163889.jpg,2016,8,4,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_b,lon_4872441596549759_lat_5234165927843134_radius_1,0,b
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_b/20190506TMX7316010203-001163pano_0000_001727_4.87244035126426_52.3416606602198.jpg,2019,5,6,Prinses_Irenebuurt,1,lon_4872441596549759_lat_5234165927843134_radius_1_d0_b,lon_4872441596549759_lat_5234165927843134_radius_1,0,b
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_b/20200827TMX7316010203-001894pano_0000_003086_4.87244242968296_52.3416548586853.jpg,2020,8,27,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_b,lon_4872441596549759_lat_5234165927843134_radius_1,0,b
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_b/20220324TMX7316010203-002476pano_0001_001272_4.87244198454462_52.3416588818313.jpg,2022,3,24,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_b,lon_4872441596549759_lat_5234165927843134_radius_1,0,b
ATM_square_equirectangular_boom/Prinses_Irenebuurt/lon_4872441596549759_lat_5234165927843134_radius_1_d0_b/20230105TMX7316010203-002918pano_0013_000049_4.87244589285895_52.3416534735958.jpg,2023,1,5,Prinses_Irenebuurt,0,lon_4872441596549759_lat_5234165927843134_radius_1_d0_b,lon_4872441596549759_lat_5234165927843134_radius_1,0,b
ATM_square_equirectangular_boom/Osdorper_Bovenpolder/lon_4785912138551406_lat_5236520508185237_radius_1_d0_l/20160815TMX7316060226-000020pano_0008_001865_4.78591893701678_52.365203129762.jpg,2016,8,15,Osdorper_Bovenpolder,0,lon_4785912138551406_lat_5236520508185237_radius_1_d0_l,lon_4785912138551406_lat_5236520508185237_radius_1,0,l
ATM_square_equirectangular_boom/Osdorper_Bovenpolder/lon_4785912138551406_lat_5236520508185237_radius_1_d0_l/20180702TMX7316010203-000818pano_0001_000521_4.785913128661_52.3652055683168.jpg,2018,7,2,Osdorper_Bovenpolder,0,lon_4785912138551406_lat_5236520508185237_radius_1_d0_l,lon_4785912138551406_lat_5236520508185237_radius_1,0,l
ATM_square_equirectangular_boom/Osdorper_Bovenpolder/lon_4785912138551406_lat_5236520508185237_radius_1_d0_l/20190102TMX7316010203-001033pano_0011_000142_4.78590347692488_52.3652025923129.jpg,2019,1,2,Osdorper_Bovenpolder,1,lon_4785912138551406_lat_5236520508185237_radius_1_d0_l,lon_4785912138551406_lat_5236520508185237_radius_1,0,l
ATM_square_equirectangular_boom/Osdorper_Bovenpolder/lon_4785912138551406_lat_5236520508185237_radius_1_d0_l/20210408TMX7316010203-002082pano_0001_001304_4.78591301160296_52.3652090370178.jpg,2021,4,8,Osdorper_Bovenpolder,0,lon_4785912138551406_lat_5236520508185237_radius_1_d0_l,lon_4785912138551406_lat_5236520508185237_radius_1,0,l
ATM_square_equirectangular_boom/Twiske_West/lon_4893173456681803_lat_52419906543810136_radius_1_d0_b/20160818TMX7316060226-000031pano_0003_000640_4.89317706197327_52.4199072857744.jpg,2016,8,18,Twiske_West,0,lon_4893173456681803_lat_52419906543810136_radius_1_d0_b,lon_4893173456681803_lat_52419906543810136_radius_1,0,b
ATM_square_equirectangular_boom/Twiske_West/lon_4893173456681803_lat_52419906543810136_radius_1_d0_b/20170529TMX7316010203-000315pano_0000_001559_4.8931690262783_52.4198993471131.jpg,2017,5,29,Twiske_West,0,lon_4893173456681803_lat_52419906543810136_radius_1_d0_b,lon_4893173456681803_lat_52419906543810136_radius_1,0,b
ATM_square_equirectangular_boom/Twiske_West/lon_4893173456681803_lat_52419906543810136_radius_1_d0_b/20180801TMX7316010203-000893pano_0000_004935_4.8931789552353_52.4199031491912.jpg,2018,8,1,Twiske_West,0,lon_4893173456681803_lat_52419906543810136_radius_1_d0_b,lon_4893173456681803_lat_52419906543810136_radius_1,0,b
ATM_square_equirectangular_boom/Twiske_West/lon_4893173456681803_lat_52419906543810136_radius_1_d0_b/20200616TMX7316010203-001746pano_0001_000000_4.89316456754771_52.4199082742709.jpg,2020,6,16,Twiske_West,0,lon_4893173456681803_lat_52419906543810136_radius_1_d0_b,lon_4893173456681803_lat_52419906543810136_radius_1,0,b
ATM_square_equirectangular_boom/Twiske_West/lon_4893173456681803_lat_52419906543810136_radius_1_d0_b/20210623TMX7316010203-002188pano_0001_001134_4.89318507074955_52.4199045742524.jpg,2021,6,23,Twiske_West,0,lon_4893173456681803_lat_52419906543810136_radius_1_d0_b,lon_4893173456681803_lat_52419906543810136_radius_1,0,b
ATM_square_equirectangular_boom/Twiske_West/lon_4893173456681803_lat_52419906543810136_radius_1_d0_b/20220511TMX7316010203-002574pano_0000_001699_4.89317777846664_52.4198997526639.jpg,2022,5,11,Twiske_West,1,lon_4893173456681803_lat_52419906543810136_radius_1_d0_b,lon_4893173456681803_lat_52419906543810136_radius_1,0,b
ATM_square_equirectangular_boom/Driehoekbuurt/lon_4885856065393736_lat_52381437610237896_radius_1_d0_f/20160815TMX7316060226-000020pano_0007_000505_4.88584606358301_52.3814399380681.jpg,2016,8,15,Driehoekbuurt,0,lon_4885856065393736_lat_52381437610237896_radius_1_d0_f,lon_4885856065393736_lat_52381437610237896_radius_1,0,f
ATM_square_equirectangular_boom/Driehoekbuurt/lon_4885856065393736_lat_52381437610237896_radius_1_d0_f/20161122TMX7316010203-000188pano_0000_001827_4.88584896110088_52.3814299678987.jpg,2016,11,22,Driehoekbuurt,0,lon_4885856065393736_lat_52381437610237896_radius_1_d0_f,lon_4885856065393736_lat_52381437610237896_radius_1,0,f
ATM_square_equirectangular_boom/Driehoekbuurt/lon_4885856065393736_lat_52381437610237896_radius_1_d0_f/20180502TMX7316010203-000703pano_0000_004449_4.88586381718886_52.381435894688.jpg,2018,5,2,Driehoekbuurt,1,lon_4885856065393736_lat_52381437610237896_radius_1_d0_f,lon_4885856065393736_lat_52381437610237896_radius_1,0,f
ATM_square_equirectangular_boom/Driehoekbuurt/lon_4885856065393736_lat_52381437610237896_radius_1_d0_f/20210311TMX7316010203-002037pano_0000_001404_4.88585831540934_52.3814369979576.jpg,2021,3,11,Driehoekbuurt,0,lon_4885856065393736_lat_52381437610237896_radius_1_d0_f,lon_4885856065393736_lat_52381437610237896_radius_1,0,f
ATM_square_equirectangular_boom/Driehoekbuurt/lon_4885856065393736_lat_52381437610237896_radius_1_d0_f/20220429TMX7316010203-002549pano_0000_002243_4.88586064445454_52.3814301443642.jpg,2022,4,29,Driehoekbuurt,0,lon_4885856065393736_lat_52381437610237896_radius_1_d0_f,lon_4885856065393736_lat_52381437610237896_radius_1,0,f
ATM_square_equirectangular_boom/Overtoomse_Veld_Noord/lon_4836082221173297_lat_523666475890565_radius_1_d0_l/20180108TMX7316010203-000535pano_0000_006308_4.83607951132302_52.3666462399944.jpg,2018,1,8,Overtoomse_Veld_Noord,0,lon_4836082221173297_lat_523666475890565_radius_1_d0_l,lon_4836082221173297_lat_523666475890565_radius_1,0,l
ATM_square_equirectangular_boom/Overtoomse_Veld_Noord/lon_4836082221173297_lat_523666475890565_radius_1_d0_l/20180704TMX7316010203-000825pano_0000_004294_4.8360827470972_52.3666487288943.jpg,2018,7,4,Overtoomse_Veld_Noord,0,lon_4836082221173297_lat_523666475890565_radius_1_d0_l,lon_4836082221173297_lat_523666475890565_radius_1,0,l
